scenario,p_overlap,corr_type,instance_file,n,obj_value,runtime
scenario 2,p_60,not-correlated,scen_2id_10_objs_800_size_1240_sets_36_k_18_overlap_60_not-correlated.txt,800,1370.0,0.01
scenario 2,p_60,not-correlated,scen_2id_1_objs_1000_size_1550_sets_37_k_18_overlap_60_not-correlated.txt,1000,1356.0,0.01
scenario 2,p_60,not-correlated,scen_2id_1_objs_300_size_465_sets_35_k_20_overlap_60_not-correlated.txt,300,955.0,0.02
scenario 2,p_60,not-correlated,scen_2id_1_objs_500_size_775_sets_35_k_20_overlap_60_not-correlated.txt,500,1231.0,0.01
scenario 2,p_60,not-correlated,scen_2id_1_objs_700_size_1085_sets_46_k_20_overlap_60_not-correlated.txt,700,1473.0,0.01
scenario 2,p_60,not-correlated,scen_2id_1_objs_800_size_1240_sets_36_k_18_overlap_60_not-correlated.txt,800,1342.0,0.01
scenario 2,p_60,not-correlated,scen_2id_2_objs_1000_size_1550_sets_36_k_18_overlap_60_not-correlated.txt,1000,1315.0,0.01
scenario 2,p_60,not-correlated,scen_2id_2_objs_300_size_465_sets_36_k_20_overlap_60_not-correlated.txt,300,1038.0,0.01
scenario 2,p_60,not-correlated,scen_2id_2_objs_500_size_775_sets_35_k_20_overlap_60_not-correlated.txt,500,1193.0,0.01
scenario 2,p_60,not-correlated,scen_2id_2_objs_700_size_1085_sets_37_k_20_overlap_60_not-correlated.txt,700,1403.0,0.00
scenario 2,p_60,not-correlated,scen_2id_2_objs_800_size_1240_sets_41_k_18_overlap_60_not-correlated.txt,800,1438.0,0.01
scenario 2,p_60,not-correlated,scen_2id_3_objs_1000_size_1550_sets_34_k_18_overlap_60_not-correlated.txt,1000,1378.0,0.01
scenario 2,p_60,not-correlated,scen_2id_3_objs_300_size_465_sets_35_k_20_overlap_60_not-correlated.txt,300,937.0,0.00
scenario 2,p_60,not-correlated,scen_2id_3_objs_500_size_775_sets_33_k_20_overlap_60_not-correlated.txt,500,1185.0,0.00
scenario 2,p_60,not-correlated,scen_2id_3_objs_700_size_1085_sets_38_k_20_overlap_60_not-correlated.txt,700,1314.0,0.01
scenario 2,p_60,not-correlated,scen_2id_3_objs_800_size_1240_sets_42_k_18_overlap_60_not-correlated.txt,800,1482.0,0.01
scenario 2,p_60,not-correlated,scen_2id_4_objs_1000_size_1550_sets_45_k_18_overlap_60_not-correlated.txt,1000,1563.0,0.01
scenario 2,p_60,not-correlated,scen_2id_4_objs_300_size_465_sets_35_k_20_overlap_60_not-correlated.txt,300,1072.0,0.00
scenario 2,p_60,not-correlated,scen_2id_4_objs_500_size_775_sets_39_k_20_overlap_60_not-correlated.txt,500,1243.0,0.01
scenario 2,p_60,not-correlated,scen_2id_4_objs_700_size_1085_sets_35_k_20_overlap_60_not-correlated.txt,700,1328.0,0.01
scenario 2,p_60,not-correlated,scen_2id_4_objs_800_size_1240_sets_35_k_18_overlap_60_not-correlated.txt,800,1322.0,0.01
scenario 2,p_60,not-correlated,scen_2id_5_objs_1000_size_1550_sets_36_k_18_overlap_60_not-correlated.txt,1000,1351.0,0.01
scenario 2,p_60,not-correlated,scen_2id_5_objs_300_size_465_sets_40_k_20_overlap_60_not-correlated.txt,300,1081.0,0.02
scenario 2,p_60,not-correlated,scen_2id_5_objs_500_size_775_sets_40_k_20_overlap_60_not-correlated.txt,500,1334.0,0.00
scenario 2,p_60,not-correlated,scen_2id_5_objs_700_size_1085_sets_36_k_20_overlap_60_not-correlated.txt,700,1293.0,0.01
scenario 2,p_60,not-correlated,scen_2id_5_objs_800_size_1240_sets_41_k_18_overlap_60_not-correlated.txt,800,1374.0,0.01
scenario 2,p_60,not-correlated,scen_2id_6_objs_1000_size_1550_sets_40_k_18_overlap_60_not-correlated.txt,1000,1475.0,0.01
scenario 2,p_60,not-correlated,scen_2id_6_objs_300_size_465_sets_38_k_20_overlap_60_not-correlated.txt,300,989.0,0.01
scenario 2,p_60,not-correlated,scen_2id_6_objs_500_size_775_sets_38_k_20_overlap_60_not-correlated.txt,500,1236.0,0.01
scenario 2,p_60,not-correlated,scen_2id_6_objs_700_size_1085_sets_35_k_20_overlap_60_not-correlated.txt,700,1297.0,0.01
scenario 2,p_60,not-correlated,scen_2id_6_objs_800_size_1240_sets_41_k_18_overlap_60_not-correlated.txt,800,1310.0,0.01
scenario 2,p_60,not-correlated,scen_2id_7_objs_1000_size_1550_sets_39_k_18_overlap_60_not-correlated.txt,1000,1451.0,0.01
scenario 2,p_60,not-correlated,scen_2id_7_objs_300_size_465_sets_33_k_20_overlap_60_not-correlated.txt,300,995.0,0.01
scenario 2,p_60,not-correlated,scen_2id_7_objs_500_size_775_sets_36_k_20_overlap_60_not-correlated.txt,500,1190.0,0.00
scenario 2,p_60,not-correlated,scen_2id_7_objs_700_size_1085_sets_38_k_20_overlap_60_not-correlated.txt,700,1359.0,0.01
scenario 2,p_60,not-correlated,scen_2id_7_objs_800_size_1240_sets_36_k_18_overlap_60_not-correlated.txt,800,1364.0,0.02
scenario 2,p_60,not-correlated,scen_2id_8_objs_1000_size_1550_sets_33_k_18_overlap_60_not-correlated.txt,1000,1284.0,0.01
scenario 2,p_60,not-correlated,scen_2id_8_objs_300_size_465_sets_37_k_20_overlap_60_not-correlated.txt,300,1089.0,0.00
scenario 2,p_60,not-correlated,scen_2id_8_objs_500_size_775_sets_32_k_20_overlap_60_not-correlated.txt,500,1243.0,0.01
scenario 2,p_60,not-correlated,scen_2id_8_objs_700_size_1085_sets_36_k_20_overlap_60_not-correlated.txt,700,1283.0,0.01
scenario 2,p_60,not-correlated,scen_2id_8_objs_800_size_1240_sets_41_k_18_overlap_60_not-correlated.txt,800,1404.0,0.01
scenario 2,p_60,not-correlated,scen_2id_9_objs_1000_size_1550_sets_40_k_18_overlap_60_not-correlated.txt,1000,1403.0,0.01
scenario 2,p_60,not-correlated,scen_2id_9_objs_300_size_465_sets_33_k_20_overlap_60_not-correlated.txt,300,931.0,0.01
scenario 2,p_60,not-correlated,scen_2id_9_objs_500_size_775_sets_42_k_20_overlap_60_not-correlated.txt,500,1303.0,0.01
scenario 2,p_60,not-correlated,scen_2id_9_objs_700_size_1085_sets_42_k_20_overlap_60_not-correlated.txt,700,1494.0,0.01
scenario 2,p_60,not-correlated,scen_2id_9_objs_800_size_1240_sets_41_k_18_overlap_60_not-correlated.txt,800,1450.0,0.01
scenario 3,p_20,correlated,scen_3id_10_objs_1000_size_1550_sets_89_k_67_overlap_20_correlated.txt,1000,4164.0,0.01
scenario 3,p_20,correlated,scen_3id_10_objs_300_size_465_sets_77_k_20_overlap_20_correlated.txt,300,1333.0,0.01
scenario 3,p_20,correlated,scen_3id_10_objs_500_size_775_sets_83_k_33_overlap_20_correlated.txt,500,2080.0,0.01
scenario 3,p_20,correlated,scen_3id_10_objs_700_size_1085_sets_91_k_47_overlap_20_correlated.txt,700,2964.0,0.01
scenario 3,p_20,correlated,scen_3id_10_objs_800_size_1240_sets_94_k_53_overlap_20_correlated.txt,800,3463.0,0.01
scenario 3,p_20,correlated,scen_3id_1_objs_1000_size_1550_sets_89_k_67_overlap_20_correlated.txt,1000,4358.0,0.01
scenario 3,p_20,correlated,scen_3id_1_objs_300_size_465_sets_74_k_20_overlap_20_correlated.txt,300,1193.0,0.01
scenario 3,p_20,correlated,scen_3id_1_objs_500_size_775_sets_78_k_33_overlap_20_correlated.txt,500,2145.0,0.00
scenario 3,p_20,correlated,scen_3id_1_objs_700_size_1085_sets_82_k_47_overlap_20_correlated.txt,700,3001.0,0.02
scenario 3,p_20,correlated,scen_3id_1_objs_800_size_1240_sets_93_k_53_overlap_20_correlated.txt,800,3332.0,0.01
scenario 3,p_20,correlated,scen_3id_2_objs_1000_size_1550_sets_96_k_67_overlap_20_correlated.txt,1000,4175.0,0.01
scenario 3,p_20,correlated,scen_3id_2_objs_300_size_465_sets_79_k_20_overlap_20_correlated.txt,300,1360.0,0.01
scenario 3,p_20,correlated,scen_3id_2_objs_500_size_775_sets_83_k_33_overlap_20_correlated.txt,500,2185.0,0.01
scenario 3,p_20,correlated,scen_3id_2_objs_700_size_1085_sets_102_k_47_overlap_20_correlated.txt,700,2908.0,0.02
scenario 3,p_20,correlated,scen_3id_2_objs_800_size_1240_sets_100_k_53_overlap_20_correlated.txt,800,3397.0,0.01
scenario 3,p_20,correlated,scen_3id_3_objs_1000_size_1550_sets_89_k_67_overlap_20_correlated.txt,1000,4334.0,0.01
scenario 3,p_20,correlated,scen_3id_3_objs_300_size_465_sets_76_k_20_overlap_20_correlated.txt,300,1282.0,0.01
scenario 3,p_20,correlated,scen_3id_3_objs_500_size_775_sets_84_k_33_overlap_20_correlated.txt,500,2155.0,0.00
scenario 3,p_20,correlated,scen_3id_3_objs_700_size_1085_sets_86_k_47_overlap_20_correlated.txt,700,2975.0,0.01
scenario 3,p_20,correlated,scen_3id_3_objs_800_size_1240_sets_92_k_53_overlap_20_correlated.txt,800,3443.0,0.01
scenario 3,p_20,correlated,scen_3id_4_objs_1000_size_1550_sets_90_k_67_overlap_20_correlated.txt,1000,4309.0,0.02
scenario 3,p_20,correlated,scen_3id_4_objs_300_size_465_sets_78_k_20_overlap_20_correlated.txt,300,1267.0,0.01
scenario 3,p_20,correlated,scen_3id_4_objs_500_size_775_sets_81_k_33_overlap_20_correlated.txt,500,2151.0,0.01
scenario 3,p_20,correlated,scen_3id_4_objs_700_size_1085_sets_82_k_47_overlap_20_correlated.txt,700,2968.0,0.01
scenario 3,p_20,correlated,scen_3id_4_objs_800_size_1240_sets_99_k_53_overlap_20_correlated.txt,800,3507.0,0.01
scenario 3,p_20,correlated,scen_3id_5_objs_1000_size_1550_sets_84_k_67_overlap_20_correlated.txt,1000,4320.0,0.04
scenario 3,p_20,correlated,scen_3id_5_objs_300_size_465_sets_75_k_20_overlap_20_correlated.txt,300,1252.0,0.01
scenario 3,p_20,correlated,scen_3id_5_objs_500_size_775_sets_83_k_33_overlap_20_correlated.txt,500,2231.0,0.02
scenario 3,p_20,correlated,scen_3id_5_objs_700_size_1085_sets_80_k_47_overlap_20_correlated.txt,700,2947.0,0.01
scenario 3,p_20,correlated,scen_3id_5_objs_800_size_1240_sets_91_k_53_overlap_20_correlated.txt,800,3270.0,0.02
scenario 3,p_20,correlated,scen_3id_6_objs_1000_size_1550_sets_91_k_67_overlap_20_correlated.txt,1000,4311.0,0.01
scenario 3,p_20,correlated,scen_3id_6_objs_300_size_465_sets_78_k_20_overlap_20_correlated.txt,300,1238.0,0.01
scenario 3,p_20,correlated,scen_3id_6_objs_500_size_775_sets_87_k_33_overlap_20_correlated.txt,500,2079.0,0.02
scenario 3,p_20,correlated,scen_3id_6_objs_700_size_1085_sets_92_k_47_overlap_20_correlated.txt,700,2935.0,0.01
scenario 3,p_20,correlated,scen_3id_6_objs_800_size_1240_sets_87_k_53_overlap_20_correlated.txt,800,3396.0,0.01
scenario 3,p_20,correlated,scen_3id_7_objs_1000_size_1550_sets_96_k_67_overlap_20_correlated.txt,1000,4285.0,0.01
scenario 3,p_20,correlated,scen_3id_7_objs_300_size_465_sets_78_k_20_overlap_20_correlated.txt,300,1280.0,0.01
scenario 3,p_20,correlated,scen_3id_7_objs_500_size_775_sets_83_k_33_overlap_20_correlated.txt,500,2118.0,0.01
scenario 3,p_20,correlated,scen_3id_7_objs_700_size_1085_sets_88_k_47_overlap_20_correlated.txt,700,3086.0,0.01
scenario 3,p_20,correlated,scen_3id_7_objs_800_size_1240_sets_86_k_53_overlap_20_correlated.txt,800,3484.0,0.01
scenario 3,p_20,correlated,scen_3id_8_objs_1000_size_1550_sets_93_k_67_overlap_20_correlated.txt,1000,4245.0,0.02
scenario 3,p_20,correlated,scen_3id_8_objs_300_size_465_sets_76_k_20_overlap_20_correlated.txt,300,1310.0,0.01
scenario 3,p_20,correlated,scen_3id_8_objs_500_size_775_sets_83_k_33_overlap_20_correlated.txt,500,2222.0,0.01
scenario 3,p_20,correlated,scen_3id_8_objs_700_size_1085_sets_88_k_47_overlap_20_correlated.txt,700,2850.0,0.01
scenario 3,p_20,correlated,scen_3id_8_objs_800_size_1240_sets_81_k_53_overlap_20_correlated.txt,800,3415.0,0.01
scenario 3,p_20,correlated,scen_3id_9_objs_1000_size_1550_sets_85_k_67_overlap_20_correlated.txt,1000,4226.0,0.01
scenario 3,p_20,correlated,scen_3id_9_objs_300_size_465_sets_74_k_20_overlap_20_correlated.txt,300,1232.0,0.01
scenario 3,p_20,correlated,scen_3id_9_objs_500_size_775_sets_82_k_33_overlap_20_correlated.txt,500,2019.0,0.01
scenario 3,p_20,correlated,scen_3id_9_objs_700_size_1085_sets_90_k_47_overlap_20_correlated.txt,700,3062.0,0.01
scenario 3,p_20,correlated,scen_3id_9_objs_800_size_1240_sets_96_k_53_overlap_20_correlated.txt,800,3448.0,0.02
scenario 3,p_20,fully-correlated,scen_3id_10_objs_1000_size_1550_sets_96_k_67_overlap_20_fully-correlated.txt,1000,4320.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_10_objs_300_size_465_sets_73_k_20_overlap_20_fully-correlated.txt,300,1265.0,0.00
scenario 3,p_20,fully-correlated,scen_3id_10_objs_500_size_775_sets_79_k_33_overlap_20_fully-correlated.txt,500,2048.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_10_objs_700_size_1085_sets_82_k_47_overlap_20_fully-correlated.txt,700,3010.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_10_objs_800_size_1240_sets_93_k_53_overlap_20_fully-correlated.txt,800,3404.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_1_objs_1000_size_1550_sets_88_k_67_overlap_20_fully-correlated.txt,1000,4333.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_1_objs_300_size_465_sets_78_k_20_overlap_20_fully-correlated.txt,300,1212.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_1_objs_500_size_775_sets_87_k_33_overlap_20_fully-correlated.txt,500,2151.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_1_objs_700_size_1085_sets_92_k_47_overlap_20_fully-correlated.txt,700,3064.0,0.02
scenario 3,p_20,fully-correlated,scen_3id_1_objs_800_size_1240_sets_94_k_53_overlap_20_fully-correlated.txt,800,3483.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_2_objs_1000_size_1550_sets_85_k_67_overlap_20_fully-correlated.txt,1000,4254.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_2_objs_300_size_465_sets_75_k_20_overlap_20_fully-correlated.txt,300,1299.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_2_objs_500_size_775_sets_85_k_33_overlap_20_fully-correlated.txt,500,2218.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_2_objs_700_size_1085_sets_84_k_47_overlap_20_fully-correlated.txt,700,2981.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_2_objs_800_size_1240_sets_81_k_53_overlap_20_fully-correlated.txt,800,3415.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_3_objs_1000_size_1550_sets_91_k_67_overlap_20_fully-correlated.txt,1000,4411.0,0.02
scenario 3,p_20,fully-correlated,scen_3id_3_objs_300_size_465_sets_78_k_20_overlap_20_fully-correlated.txt,300,1260.0,0.00
scenario 3,p_20,fully-correlated,scen_3id_3_objs_500_size_775_sets_88_k_33_overlap_20_fully-correlated.txt,500,2117.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_3_objs_700_size_1085_sets_87_k_47_overlap_20_fully-correlated.txt,700,2987.0,0.02
scenario 3,p_20,fully-correlated,scen_3id_3_objs_800_size_1240_sets_93_k_53_overlap_20_fully-correlated.txt,800,3412.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_4_objs_1000_size_1550_sets_113_k_67_overlap_20_fully-correlated.txt,1000,4321.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_4_objs_300_size_465_sets_75_k_20_overlap_20_fully-correlated.txt,300,1237.0,0.02
scenario 3,p_20,fully-correlated,scen_3id_4_objs_500_size_775_sets_93_k_33_overlap_20_fully-correlated.txt,500,2144.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_4_objs_700_size_1085_sets_83_k_47_overlap_20_fully-correlated.txt,700,3028.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_4_objs_800_size_1240_sets_85_k_53_overlap_20_fully-correlated.txt,800,3494.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_5_objs_1000_size_1550_sets_99_k_67_overlap_20_fully-correlated.txt,1000,4386.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_5_objs_300_size_465_sets_78_k_20_overlap_20_fully-correlated.txt,300,1275.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_5_objs_500_size_775_sets_79_k_33_overlap_20_fully-correlated.txt,500,2129.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_5_objs_700_size_1085_sets_92_k_47_overlap_20_fully-correlated.txt,700,3021.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_5_objs_800_size_1240_sets_86_k_53_overlap_20_fully-correlated.txt,800,3420.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_6_objs_1000_size_1550_sets_95_k_67_overlap_20_fully-correlated.txt,1000,4242.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_6_objs_300_size_465_sets_75_k_20_overlap_20_fully-correlated.txt,300,1328.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_6_objs_500_size_775_sets_81_k_33_overlap_20_fully-correlated.txt,500,2163.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_6_objs_700_size_1085_sets_89_k_47_overlap_20_fully-correlated.txt,700,3030.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_6_objs_800_size_1240_sets_94_k_53_overlap_20_fully-correlated.txt,800,3374.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_7_objs_1000_size_1550_sets_96_k_67_overlap_20_fully-correlated.txt,1000,4344.0,0.02
scenario 3,p_20,fully-correlated,scen_3id_7_objs_300_size_465_sets_78_k_20_overlap_20_fully-correlated.txt,300,1321.0,0.00
scenario 3,p_20,fully-correlated,scen_3id_7_objs_500_size_775_sets_93_k_33_overlap_20_fully-correlated.txt,500,2055.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_7_objs_700_size_1085_sets_97_k_47_overlap_20_fully-correlated.txt,700,3046.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_7_objs_800_size_1240_sets_86_k_53_overlap_20_fully-correlated.txt,800,3371.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_8_objs_1000_size_1550_sets_94_k_67_overlap_20_fully-correlated.txt,1000,4295.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_8_objs_300_size_465_sets_74_k_20_overlap_20_fully-correlated.txt,300,1254.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_8_objs_500_size_775_sets_83_k_33_overlap_20_fully-correlated.txt,500,2049.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_8_objs_700_size_1085_sets_94_k_47_overlap_20_fully-correlated.txt,700,3101.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_8_objs_800_size_1240_sets_87_k_53_overlap_20_fully-correlated.txt,800,3532.0,0.04
scenario 3,p_20,fully-correlated,scen_3id_9_objs_1000_size_1550_sets_91_k_67_overlap_20_fully-correlated.txt,1000,4337.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_9_objs_300_size_465_sets_72_k_20_overlap_20_fully-correlated.txt,300,1225.0,0.02
scenario 3,p_20,fully-correlated,scen_3id_9_objs_500_size_775_sets_78_k_33_overlap_20_fully-correlated.txt,500,2051.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_9_objs_700_size_1085_sets_84_k_47_overlap_20_fully-correlated.txt,700,2976.0,0.01
scenario 3,p_20,fully-correlated,scen_3id_9_objs_800_size_1240_sets_92_k_53_overlap_20_fully-correlated.txt,800,3358.0,0.01
scenario 3,p_20,not-correlated,scen_3id_10_objs_1000_size_1550_sets_93_k_67_overlap_20_not-correlated.txt,1000,5094.0,0.01
scenario 3,p_20,not-correlated,scen_3id_10_objs_300_size_465_sets_78_k_20_overlap_20_not-correlated.txt,300,1571.0,0.01
scenario 3,p_20,not-correlated,scen_3id_10_objs_500_size_775_sets_81_k_33_overlap_20_not-correlated.txt,500,2623.0,0.01
scenario 3,p_20,not-correlated,scen_3id_10_objs_700_size_1085_sets_89_k_47_overlap_20_not-correlated.txt,700,3555.0,0.01
scenario 3,p_20,not-correlated,scen_3id_10_objs_800_size_1240_sets_84_k_53_overlap_20_not-correlated.txt,800,4028.0,0.01
scenario 3,p_20,not-correlated,scen_3id_1_objs_1000_size_1550_sets_89_k_67_overlap_20_not-correlated.txt,1000,5026.0,0.01
scenario 3,p_20,not-correlated,scen_3id_1_objs_300_size_465_sets_76_k_20_overlap_20_not-correlated.txt,300,1551.0,0.01
scenario 3,p_20,not-correlated,scen_3id_1_objs_500_size_775_sets_83_k_33_overlap_20_not-correlated.txt,500,2537.0,0.01
scenario 3,p_20,not-correlated,scen_3id_1_objs_700_size_1085_sets_91_k_47_overlap_20_not-correlated.txt,700,3468.0,0.01
scenario 3,p_20,not-correlated,scen_3id_1_objs_800_size_1240_sets_85_k_53_overlap_20_not-correlated.txt,800,4024.0,0.01
scenario 3,p_20,not-correlated,scen_3id_2_objs_1000_size_1550_sets_87_k_67_overlap_20_not-correlated.txt,1000,4957.0,0.02
scenario 3,p_20,not-correlated,scen_3id_2_objs_300_size_465_sets_74_k_20_overlap_20_not-correlated.txt,300,1575.0,0.01
scenario 3,p_20,not-correlated,scen_3id_2_objs_500_size_775_sets_79_k_33_overlap_20_not-correlated.txt,500,2553.0,0.01
scenario 3,p_20,not-correlated,scen_3id_2_objs_700_size_1085_sets_80_k_47_overlap_20_not-correlated.txt,700,3473.0,0.01
scenario 3,p_20,not-correlated,scen_3id_2_objs_800_size_1240_sets_95_k_53_overlap_20_not-correlated.txt,800,3961.0,0.01
scenario 3,p_20,not-correlated,scen_3id_3_objs_1000_size_1550_sets_88_k_67_overlap_20_not-correlated.txt,1000,5298.0,0.01
scenario 3,p_20,not-correlated,scen_3id_3_objs_300_size_465_sets_74_k_20_overlap_20_not-correlated.txt,300,1468.0,0.01
scenario 3,p_20,not-correlated,scen_3id_3_objs_500_size_775_sets_80_k_33_overlap_20_not-correlated.txt,500,2609.0,0.00
scenario 3,p_20,not-correlated,scen_3id_3_objs_700_size_1085_sets_84_k_47_overlap_20_not-correlated.txt,700,3484.0,0.01
scenario 3,p_20,not-correlated,scen_3id_3_objs_800_size_1240_sets_96_k_53_overlap_20_not-correlated.txt,800,3886.0,0.01
scenario 3,p_20,not-correlated,scen_3id_4_objs_1000_size_1550_sets_97_k_67_overlap_20_not-correlated.txt,1000,5163.0,0.01
scenario 3,p_20,not-correlated,scen_3id_4_objs_300_size_465_sets_77_k_20_overlap_20_not-correlated.txt,300,1682.0,0.00
scenario 3,p_20,not-correlated,scen_3id_4_objs_500_size_775_sets_84_k_33_overlap_20_not-correlated.txt,500,2373.0,0.01
scenario 3,p_20,not-correlated,scen_3id_4_objs_700_size_1085_sets_86_k_47_overlap_20_not-correlated.txt,700,3339.0,0.00
scenario 3,p_20,not-correlated,scen_3id_4_objs_800_size_1240_sets_91_k_53_overlap_20_not-correlated.txt,800,4206.0,0.01
scenario 3,p_20,not-correlated,scen_3id_5_objs_1000_size_1550_sets_90_k_67_overlap_20_not-correlated.txt,1000,4879.0,0.01
scenario 3,p_20,not-correlated,scen_3id_5_objs_300_size_465_sets_78_k_20_overlap_20_not-correlated.txt,300,1545.0,0.00
scenario 3,p_20,not-correlated,scen_3id_5_objs_500_size_775_sets_84_k_33_overlap_20_not-correlated.txt,500,2527.0,0.01
scenario 3,p_20,not-correlated,scen_3id_5_objs_700_size_1085_sets_86_k_47_overlap_20_not-correlated.txt,700,3596.0,0.01
scenario 3,p_20,not-correlated,scen_3id_5_objs_800_size_1240_sets_86_k_53_overlap_20_not-correlated.txt,800,3923.0,0.01
scenario 3,p_20,not-correlated,scen_3id_6_objs_1000_size_1550_sets_93_k_67_overlap_20_not-correlated.txt,1000,5239.0,0.01
scenario 3,p_20,not-correlated,scen_3id_6_objs_300_size_465_sets_79_k_20_overlap_20_not-correlated.txt,300,1596.0,0.00
scenario 3,p_20,not-correlated,scen_3id_6_objs_500_size_775_sets_89_k_33_overlap_20_not-correlated.txt,500,2510.0,0.01
scenario 3,p_20,not-correlated,scen_3id_6_objs_700_size_1085_sets_84_k_47_overlap_20_not-correlated.txt,700,3624.0,0.01
scenario 3,p_20,not-correlated,scen_3id_6_objs_800_size_1240_sets_88_k_53_overlap_20_not-correlated.txt,800,4108.0,0.01
scenario 3,p_20,not-correlated,scen_3id_7_objs_1000_size_1550_sets_87_k_67_overlap_20_not-correlated.txt,1000,5203.0,0.01
scenario 3,p_20,not-correlated,scen_3id_7_objs_300_size_465_sets_73_k_20_overlap_20_not-correlated.txt,300,1496.0,0.00
scenario 3,p_20,not-correlated,scen_3id_7_objs_500_size_775_sets_75_k_33_overlap_20_not-correlated.txt,500,2650.0,0.01
scenario 3,p_20,not-correlated,scen_3id_7_objs_700_size_1085_sets_86_k_47_overlap_20_not-correlated.txt,700,3652.0,0.01
scenario 3,p_20,not-correlated,scen_3id_7_objs_800_size_1240_sets_89_k_53_overlap_20_not-correlated.txt,800,3935.0,0.01
scenario 3,p_20,not-correlated,scen_3id_8_objs_1000_size_1550_sets_86_k_67_overlap_20_not-correlated.txt,1000,5236.0,0.01
scenario 3,p_20,not-correlated,scen_3id_8_objs_300_size_465_sets_77_k_20_overlap_20_not-correlated.txt,300,1556.0,0.01
scenario 3,p_20,not-correlated,scen_3id_8_objs_500_size_775_sets_75_k_33_overlap_20_not-correlated.txt,500,2610.0,0.01
scenario 3,p_20,not-correlated,scen_3id_8_objs_700_size_1085_sets_84_k_47_overlap_20_not-correlated.txt,700,3832.0,0.01
scenario 3,p_20,not-correlated,scen_3id_8_objs_800_size_1240_sets_88_k_53_overlap_20_not-correlated.txt,800,4108.0,0.01
scenario 3,p_20,not-correlated,scen_3id_9_objs_1000_size_1550_sets_85_k_67_overlap_20_not-correlated.txt,1000,5058.0,0.01
scenario 3,p_20,not-correlated,scen_3id_9_objs_300_size_465_sets_72_k_20_overlap_20_not-correlated.txt,300,1548.0,0.00
scenario 3,p_20,not-correlated,scen_3id_9_objs_500_size_775_sets_87_k_33_overlap_20_not-correlated.txt,500,2431.0,0.01
scenario 3,p_20,not-correlated,scen_3id_9_objs_700_size_1085_sets_93_k_47_overlap_20_not-correlated.txt,700,3615.0,0.01
scenario 3,p_20,not-correlated,scen_3id_9_objs_800_size_1240_sets_93_k_53_overlap_20_not-correlated.txt,800,3990.0,0.01
scenario 3,p_40,correlated,scen_3id_10_objs_1000_size_1550_sets_89_k_67_overlap_40_correlated.txt,1000,4083.0,0.01
scenario 3,p_40,correlated,scen_3id_10_objs_300_size_465_sets_77_k_20_overlap_40_correlated.txt,300,1285.0,0.01
scenario 3,p_40,correlated,scen_3id_10_objs_500_size_775_sets_83_k_33_overlap_40_correlated.txt,500,1994.0,0.01
scenario 3,p_40,correlated,scen_3id_10_objs_700_size_1085_sets_91_k_47_overlap_40_correlated.txt,700,2888.0,0.01
scenario 3,p_40,correlated,scen_3id_10_objs_800_size_1240_sets_94_k_53_overlap_40_correlated.txt,800,3403.0,0.01
scenario 3,p_40,correlated,scen_3id_1_objs_1000_size_1550_sets_89_k_67_overlap_40_correlated.txt,1000,4231.0,0.02
scenario 3,p_40,correlated,scen_3id_1_objs_300_size_465_sets_74_k_20_overlap_40_correlated.txt,300,1186.0,0.01
scenario 3,p_40,correlated,scen_3id_1_objs_500_size_775_sets_78_k_33_overlap_40_correlated.txt,500,2079.0,0.01
