filename,scenario,type,n,instance,dp_obj,dp_time,gurobi_obj,gurobi_time,obj_match
kpdwfs_sc1_id5_n500_b775_sets84_k320_not-correlated.txt,1,NC,500,5,2540.0,2.5377,2540.0,0.0281,True
kpdwfs_sc1_id5_n700_b1085_sets86_k320_not-correlated.txt,1,NC,700,5,3285.0,8.3177,3285.0,0.0922,True
kpdwfs_sc1_id5_n800_b1240_sets86_k288_not-correlated.txt,1,NC,800,5,3632.0,9.9129,3632.0,0.1033,True
kpdwfs_sc1_id6_n1000_b1550_sets93_k288_not-correlated.txt,1,NC,1000,6,4413.0,24.9158,4413.0,0.0700,True
kpdwfs_sc1_id6_n300_b465_sets79_k320_not-correlated.txt,1,NC,300,6,1637.0,0.3899,1637.0,0.0232,True
kpdwfs_sc1_id6_n500_b775_sets89_k320_not-correlated.txt,1,NC,500,6,2381.0,1.9662,2381.0,0.0457,True
kpdwfs_sc1_id6_n700_b1085_sets84_k320_not-correlated.txt,1,NC,700,6,3349.0,7.7290,3349.0,0.0676,True
kpdwfs_sc1_id6_n800_b1240_sets88_k288_not-correlated.txt,1,NC,800,6,3494.0,9.1138,3494.0,0.0770,True
kpdwfs_sc1_id7_n1000_b1550_sets87_k288_not-correlated.txt,1,NC,1000,7,3974.0,22.1725,3974.0,0.0926,True
kpdwfs_sc1_id7_n300_b465_sets73_k320_not-correlated.txt,1,NC,300,7,1550.0,0.4258,1550.0,0.0191,True
kpdwfs_sc1_id7_n500_b775_sets75_k320_not-correlated.txt,1,NC,500,7,2547.0,2.1725,2547.0,0.0416,True
kpdwfs_sc1_id7_n700_b1085_sets86_k320_not-correlated.txt,1,NC,700,7,3341.0,6.7327,3341.0,0.0760,True
kpdwfs_sc1_id7_n800_b1240_sets89_k288_not-correlated.txt,1,NC,800,7,3757.0,10.0626,3757.0,0.0630,True
kpdwfs_sc1_id8_n1000_b1550_sets86_k288_not-correlated.txt,1,NC,1000,8,4141.0,19.8599,4141.0,0.1120,True
kpdwfs_sc1_id8_n300_b465_sets77_k320_not-correlated.txt,1,NC,300,8,1588.0,0.3790,1588.0,0.0203,True
kpdwfs_sc1_id8_n500_b775_sets75_k320_not-correlated.txt,1,NC,500,8,2539.0,2.2646,2539.0,0.0543,True
kpdwfs_sc1_id8_n700_b1085_sets84_k320_not-correlated.txt,1,NC,700,8,3450.0,9.2877,3450.0,0.0902,True
kpdwfs_sc1_id8_n800_b1240_sets88_k288_not-correlated.txt,1,NC,800,8,3806.0,9.4813,3806.0,0.0751,True
kpdwfs_sc1_id9_n1000_b1550_sets85_k288_not-correlated.txt,1,NC,1000,9,4112.0,23.0888,4112.0,0.1134,True
kpdwfs_sc1_id9_n300_b465_sets72_k320_not-correlated.txt,1,NC,300,9,1533.0,0.3721,1533.0,0.0161,True
kpdwfs_sc1_id9_n500_b775_sets87_k320_not-correlated.txt,1,NC,500,9,2471.0,1.8802,2471.0,0.0283,True
kpdwfs_sc1_id9_n700_b1085_sets93_k320_not-correlated.txt,1,NC,700,9,3365.0,5.0948,3365.0,0.0725,True
kpdwfs_sc1_id9_n800_b1240_sets93_k288_not-correlated.txt,1,NC,800,9,3527.0,8.5981,3527.0,0.1094,True
kpdwfs_sc2_id10_n1000_b1550_sets36_k288_correlated.txt,2,C,1000,10,1962.0,11.8376,1962.0,0.0610,True
kpdwfs_sc2_id10_n300_b465_sets33_k320_correlated.txt,2,C,300,10,1235.0,0.8493,1235.0,0.0223,True
kpdwfs_sc2_id10_n500_b775_sets38_k320_correlated.txt,2,C,500,10,1645.0,2.2884,1645.0,0.0637,True
kpdwfs_sc2_id10_n700_b1085_sets40_k320_correlated.txt,2,C,700,10,1989.0,5.0908,1989.0,0.0710,True
